,variable,Date,Hour,value,units,site,dates,WeekDay,WeekPart,time stamp
244,Total.Flow,8/20/2016,22,0.2244,GPM,BuildingB,8/20/2016,7,Weekend,8/20/2016 22:00
245,Total.Flow,8/20/2016,23,0.099733333,GPM,BuildingB,8/20/2016,7,Weekend,8/20/2016 23:00
246,Total.Flow,8/21/2016,0,0.062333333,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 0:00
247,Total.Flow,8/21/2016,1,0,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 1:00
248,Total.Flow,8/21/2016,2,0,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 2:00
249,Total.Flow,8/21/2016,3,0,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 3:00
250,Total.Flow,8/21/2016,4,0.012466667,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 4:00
251,Total.Flow,8/21/2016,5,0.772933333,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 5:00
252,Total.Flow,8/21/2016,6,0.2244,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 6:00
253,Total.Flow,8/21/2016,7,0.099733333,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 7:00
254,Total.Flow,8/21/2016,8,0.8228,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 8:00
255,Total.Flow,8/21/2016,9,0.735533333,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 9:00
256,Total.Flow,8/21/2016,10,0.885133333,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 10:00
257,Total.Flow,8/21/2016,11,0.473733333,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 11:00
258,Total.Flow,8/21/2016,12,0.274266667,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 12:00
259,Total.Flow,8/21/2016,13,0.461266667,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 13:00
260,Total.Flow,8/21/2016,14,0.1122,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 14:00
261,Total.Flow,8/21/2016,15,0.049866667,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 15:00
262,Total.Flow,8/21/2016,16,0.062333333,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 16:00
263,Total.Flow,8/21/2016,17,0.024933333,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 17:00
264,Total.Flow,8/21/2016,18,0.386466667,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 18:00
265,Total.Flow,8/21/2016,19,0.324133333,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 19:00
266,Total.Flow,8/21/2016,20,0.1122,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 20:00
267,Total.Flow,8/21/2016,21,0.087266667,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 21:00
268,Total.Flow,8/21/2016,22,0.062333333,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 22:00
269,Total.Flow,8/21/2016,23,0.012466667,GPM,BuildingB,8/21/2016,1,Weekday,8/21/2016 23:00
270,Total.Flow,8/22/2016,0,0,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 0:00
271,Total.Flow,8/22/2016,1,0.124666667,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 1:00
272,Total.Flow,8/22/2016,2,0,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 2:00
273,Total.Flow,8/22/2016,3,0,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 3:00
274,Total.Flow,8/22/2016,4,0,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 4:00
275,Total.Flow,8/22/2016,5,0.137133333,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 5:00
276,Total.Flow,8/22/2016,6,0.2244,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 6:00
277,Total.Flow,8/22/2016,7,0.498666667,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 7:00
278,Total.Flow,8/22/2016,8,0.4114,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 8:00
279,Total.Flow,8/22/2016,9,0.797866667,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 9:00
280,Total.Flow,8/22/2016,10,1.296533333,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 10:00
281,Total.Flow,8/22/2016,11,0.199466667,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 11:00
282,Total.Flow,8/22/2016,12,0.049866667,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 12:00
283,Total.Flow,8/22/2016,13,0.0374,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 13:00
284,Total.Flow,8/22/2016,14,0.187,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 14:00
285,Total.Flow,8/22/2016,15,0.0374,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 15:00
286,Total.Flow,8/22/2016,16,0.024933333,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 16:00
287,Total.Flow,8/22/2016,17,0.099733333,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 17:00
288,Total.Flow,8/22/2016,18,0.249333333,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 18:00
289,Total.Flow,8/22/2016,19,0.3366,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 19:00
290,Total.Flow,8/22/2016,20,0.137133333,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 20:00
291,Total.Flow,8/22/2016,21,0.2618,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 21:00
292,Total.Flow,8/22/2016,22,0.099733333,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 22:00
293,Total.Flow,8/22/2016,23,0.1122,GPM,BuildingB,8/22/2016,2,Weekday,8/22/2016 23:00
294,Total.Flow,8/23/2016,0,0,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 0:00
295,Total.Flow,8/23/2016,1,0,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 1:00
296,Total.Flow,8/23/2016,2,0,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 2:00
297,Total.Flow,8/23/2016,3,0,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 3:00
298,Total.Flow,8/23/2016,4,0,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 4:00
299,Total.Flow,8/23/2016,5,0.012466667,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 5:00
300,Total.Flow,8/23/2016,6,0.5984,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 6:00
301,Total.Flow,8/23/2016,7,0.2244,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 7:00
302,Total.Flow,8/23/2016,8,0.548533333,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 8:00
303,Total.Flow,8/23/2016,9,0.536066667,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 9:00
304,Total.Flow,8/23/2016,10,0.137133333,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 10:00
305,Total.Flow,8/23/2016,11,0.049866667,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 11:00
306,Total.Flow,8/23/2016,12,0.137133333,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 12:00
307,Total.Flow,8/23/2016,13,0.062333333,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 13:00
308,Total.Flow,8/23/2016,14,0.024933333,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 14:00
309,Total.Flow,8/23/2016,15,0.049866667,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 15:00
310,Total.Flow,8/23/2016,16,0.062333333,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 16:00
311,Total.Flow,8/23/2016,17,0.0748,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 17:00
312,Total.Flow,8/23/2016,18,0.0374,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 18:00
313,Total.Flow,8/23/2016,19,0.398933333,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 19:00
314,Total.Flow,8/23/2016,20,0.174533333,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 20:00
315,Total.Flow,8/23/2016,21,0.099733333,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 21:00
316,Total.Flow,8/23/2016,22,0.124666667,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 22:00
317,Total.Flow,8/23/2016,23,0.062333333,GPM,BuildingB,8/23/2016,3,Weekday,8/23/2016 23:00
318,Total.Flow,8/24/2016,0,0,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 0:00
319,Total.Flow,8/24/2016,1,0,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 1:00
320,Total.Flow,8/24/2016,2,0,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 2:00
321,Total.Flow,8/24/2016,3,0,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 3:00
322,Total.Flow,8/24/2016,4,0.1122,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 4:00
323,Total.Flow,8/24/2016,5,0.099733333,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 5:00
324,Total.Flow,8/24/2016,6,0.374,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 6:00
325,Total.Flow,8/24/2016,7,0.473733333,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 7:00
326,Total.Flow,8/24/2016,8,0.735533333,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 8:00
327,Total.Flow,8/24/2016,9,0.211933333,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 9:00
328,Total.Flow,8/24/2016,10,0.0374,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 10:00
329,Total.Flow,8/24/2016,11,0.536066667,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 11:00
330,Total.Flow,8/24/2016,12,0.087266667,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 12:00
331,Total.Flow,8/24/2016,13,0.187,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 13:00
332,Total.Flow,8/24/2016,14,0.0374,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 14:00
333,Total.Flow,8/24/2016,15,0.087266667,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 15:00
334,Total.Flow,8/24/2016,16,0.162066667,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 16:00
335,Total.Flow,8/24/2016,17,0.236866667,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 17:00
336,Total.Flow,8/24/2016,18,0.162066667,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 18:00
337,Total.Flow,8/24/2016,19,0.374,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 19:00
338,Total.Flow,8/24/2016,20,0.324133333,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 20:00
339,Total.Flow,8/24/2016,21,0.1768,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 21:00
340,Total.Flow,8/24/2016,22,0.2618,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 22:00
341,Total.Flow,8/24/2016,23,0,GPM,BuildingB,8/24/2016,4,Weekday,8/24/2016 23:00
342,Total.Flow,8/25/2016,0,0.199466667,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 0:00
343,Total.Flow,8/25/2016,1,0.0374,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 1:00
344,Total.Flow,8/25/2016,2,0,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 2:00
345,Total.Flow,8/25/2016,3,0,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 3:00
346,Total.Flow,8/25/2016,4,0,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 4:00
347,Total.Flow,8/25/2016,5,0.374,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 5:00
348,Total.Flow,8/25/2016,6,0.0748,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 6:00
349,Total.Flow,8/25/2016,7,0.6732,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 7:00
350,Total.Flow,8/25/2016,8,1.022266667,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 8:00
351,Total.Flow,8/25/2016,9,0.286733333,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 9:00
352,Total.Flow,8/25/2016,10,0.187,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 10:00
353,Total.Flow,8/25/2016,11,0.124666667,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 11:00
354,Total.Flow,8/25/2016,12,0.187,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 12:00
355,Total.Flow,8/25/2016,13,0.249333333,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 13:00
356,Total.Flow,8/25/2016,14,0.099733333,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 14:00
357,Total.Flow,8/25/2016,15,0.062333333,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 15:00
358,Total.Flow,8/25/2016,16,0.1122,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 16:00
359,Total.Flow,8/25/2016,17,0.0748,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 17:00
360,Total.Flow,8/25/2016,18,0.099733333,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 18:00
361,Total.Flow,8/25/2016,19,0.324133333,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 19:00
362,Total.Flow,8/25/2016,20,0.124666667,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 20:00
363,Total.Flow,8/25/2016,21,0.2616,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 21:00
364,Total.Flow,8/25/2016,22,0.623333333,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 22:00
365,Total.Flow,8/25/2016,23,0,GPM,BuildingB,8/25/2016,5,Weekday,8/25/2016 23:00
366,Total.Flow,8/26/2016,0,0.174533333,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 0:00
367,Total.Flow,8/26/2016,1,0,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 1:00
368,Total.Flow,8/26/2016,2,0,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 2:00
369,Total.Flow,8/26/2016,3,0.012466667,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 3:00
370,Total.Flow,8/26/2016,4,0,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 4:00
371,Total.Flow,8/26/2016,5,0.1122,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 5:00
372,Total.Flow,8/26/2016,6,0.2244,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 6:00
373,Total.Flow,8/26/2016,7,1.5708,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 7:00
374,Total.Flow,8/26/2016,8,0.1122,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 8:00
375,Total.Flow,8/26/2016,9,0.6358,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 9:00
376,Total.Flow,8/26/2016,10,0.274266667,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 10:00
377,Total.Flow,8/26/2016,11,0.1122,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 11:00
378,Total.Flow,8/26/2016,12,0.049866667,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 12:00
379,Total.Flow,8/26/2016,13,0.1122,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 13:00
380,Total.Flow,8/26/2016,14,0.099733333,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 14:00
381,Total.Flow,8/26/2016,15,0.1496,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 15:00
382,Total.Flow,8/26/2016,16,0.124666667,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 16:00
383,Total.Flow,8/26/2016,17,0.099733333,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 17:00
384,Total.Flow,8/26/2016,18,0.249333333,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 18:00
385,Total.Flow,8/26/2016,19,0.137133333,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 19:00
386,Total.Flow,8/26/2016,20,0.199466667,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 20:00
387,Total.Flow,8/26/2016,21,0.211933333,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 21:00
388,Total.Flow,8/26/2016,22,0.187,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 22:00
389,Total.Flow,8/26/2016,23,0.0374,GPM,BuildingB,8/26/2016,6,Weekend,8/26/2016 23:00
390,Total.Flow,8/27/2016,0,0.461266667,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 0:00
391,Total.Flow,8/27/2016,1,0,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 1:00
392,Total.Flow,8/27/2016,2,0,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 2:00
393,Total.Flow,8/27/2016,3,0.0374,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 3:00
394,Total.Flow,8/27/2016,4,0.012466667,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 4:00
395,Total.Flow,8/27/2016,5,0.024933333,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 5:00
396,Total.Flow,8/27/2016,6,0.024933333,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 6:00
397,Total.Flow,8/27/2016,7,0.099733333,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 7:00
398,Total.Flow,8/27/2016,8,0.959933333,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 8:00
399,Total.Flow,8/27/2016,9,0.947466667,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 9:00
400,Total.Flow,8/27/2016,10,0.236866667,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 10:00
401,Total.Flow,8/27/2016,11,1.022266667,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 11:00
402,Total.Flow,8/27/2016,12,0.7106,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 12:00
403,Total.Flow,8/27/2016,13,0.187,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 13:00
404,Total.Flow,8/27/2016,14,0.1496,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 14:00
405,Total.Flow,8/27/2016,15,0.124666667,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 15:00
406,Total.Flow,8/27/2016,16,0.274266667,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 16:00
407,Total.Flow,8/27/2016,17,0.1122,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 17:00
408,Total.Flow,8/27/2016,18,0.236866667,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 18:00
409,Total.Flow,8/27/2016,19,0.274266667,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 19:00
410,Total.Flow,8/27/2016,20,0.174533333,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 20:00
411,Total.Flow,8/27/2016,21,0.187,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 21:00
412,Total.Flow,8/27/2016,22,0.062333333,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 22:00
413,Total.Flow,8/27/2016,23,0.137133333,GPM,BuildingB,8/27/2016,7,Weekend,8/27/2016 23:00
414,Total.Flow,8/28/2016,0,0,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 0:00
415,Total.Flow,8/28/2016,1,0,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 1:00
416,Total.Flow,8/28/2016,2,0,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 2:00
417,Total.Flow,8/28/2016,3,0,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 3:00
418,Total.Flow,8/28/2016,4,0,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 4:00
419,Total.Flow,8/28/2016,5,0,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 5:00
420,Total.Flow,8/28/2016,6,0.024933333,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 6:00
421,Total.Flow,8/28/2016,7,0.062333333,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 7:00
422,Total.Flow,8/28/2016,8,0.685666667,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 8:00
423,Total.Flow,8/28/2016,9,0.4488,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 9:00
424,Total.Flow,8/28/2016,10,0.997333333,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 10:00
425,Total.Flow,8/28/2016,11,0.5984,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 11:00
426,Total.Flow,8/28/2016,12,0.935,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 12:00
427,Total.Flow,8/28/2016,13,0.461266667,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 13:00
428,Total.Flow,8/28/2016,14,0.324133333,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 14:00
429,Total.Flow,8/28/2016,15,0.0748,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 15:00
430,Total.Flow,8/28/2016,16,0.324133333,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 16:00
431,Total.Flow,8/28/2016,17,0.374,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 17:00
432,Total.Flow,8/28/2016,18,0.2244,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 18:00
433,Total.Flow,8/28/2016,19,0.311666667,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 19:00
434,Total.Flow,8/28/2016,20,0.2618,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 20:00
435,Total.Flow,8/28/2016,21,0.386466667,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 21:00
436,Total.Flow,8/28/2016,22,0.473733333,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 22:00
437,Total.Flow,8/28/2016,23,0.1122,GPM,BuildingB,8/28/2016,1,Weekday,8/28/2016 23:00
438,Total.Flow,8/29/2016,0,0,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 0:00
439,Total.Flow,8/29/2016,1,0.012466667,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 1:00
440,Total.Flow,8/29/2016,2,0,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 2:00
441,Total.Flow,8/29/2016,3,0.012466667,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 3:00
442,Total.Flow,8/29/2016,4,0,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 4:00
443,Total.Flow,8/29/2016,5,0.3366,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 5:00
444,Total.Flow,8/29/2016,6,0.4114,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 6:00
445,Total.Flow,8/29/2016,7,1.3838,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 7:00
446,Total.Flow,8/29/2016,8,0.4114,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 8:00
447,Total.Flow,8/29/2016,9,0.211933333,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 9:00
448,Total.Flow,8/29/2016,10,0.6358,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 10:00
449,Total.Flow,8/29/2016,11,0.374,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 11:00
450,Total.Flow,8/29/2016,12,0.311666667,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 12:00
451,Total.Flow,8/29/2016,13,0.349066667,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 13:00
452,Total.Flow,8/29/2016,14,0.2992,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 14:00
453,Total.Flow,8/29/2016,15,0.386266667,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 15:00
454,Total.Flow,8/29/2016,16,0.124666667,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 16:00
455,Total.Flow,8/29/2016,17,0.062333333,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 17:00
456,Total.Flow,8/29/2016,18,0.236866667,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 18:00
457,Total.Flow,8/29/2016,19,0.436333333,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 19:00
458,Total.Flow,8/29/2016,20,0.311666667,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 20:00
459,Total.Flow,8/29/2016,21,0.124666667,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 21:00
460,Total.Flow,8/29/2016,22,0.211933333,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 22:00
461,Total.Flow,8/29/2016,23,0.049866667,GPM,BuildingB,8/29/2016,2,Weekday,8/29/2016 23:00
462,Total.Flow,8/30/2016,0,0.0374,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 0:00
463,Total.Flow,8/30/2016,1,0,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 1:00
464,Total.Flow,8/30/2016,2,0,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 2:00
465,Total.Flow,8/30/2016,3,0,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 3:00
466,Total.Flow,8/30/2016,4,0.187,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 4:00
467,Total.Flow,8/30/2016,5,0.174533333,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 5:00
468,Total.Flow,8/30/2016,6,1.770266667,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 6:00
469,Total.Flow,8/30/2016,7,0.610866667,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 7:00
470,Total.Flow,8/30/2016,8,0.236883333,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 8:00
471,Total.Flow,8/30/2016,9,0.249333333,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 9:00
472,Total.Flow,8/30/2016,10,0.162066667,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 10:00
473,Total.Flow,8/30/2016,11,0.436333333,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 11:00
474,Total.Flow,8/30/2016,12,0.286733333,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 12:00
475,Total.Flow,8/30/2016,13,0.423866667,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 13:00
476,Total.Flow,8/30/2016,14,0.1122,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 14:00
477,Total.Flow,8/30/2016,15,0.1122,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 15:00
478,Total.Flow,8/30/2016,16,0.124666667,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 16:00
479,Total.Flow,8/30/2016,17,0.0748,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 17:00
480,Total.Flow,8/30/2016,18,0.199466667,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 18:00
481,Total.Flow,8/30/2016,19,0.361533333,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 19:00
482,Total.Flow,8/30/2016,20,0.324133333,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 20:00
483,Total.Flow,8/30/2016,21,0.660733333,GPM,BuildingB,8/30/2016,3,Weekday,8/30/2016 21:00
