,time stamp,date_pt,hour_pt,time_pt,var,value,site,vartype,dates,timestep_sum
24607,2017-11-12 07:00:00,2017-11-12,7,2017-11-12 07:00:00,GPM,19.9,sunset,Flow (GPM),2017-11-12,1
24608,2017-11-12 08:00:00,2017-11-12,8,2017-11-12 08:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-12,1
24609,2017-11-12 09:00:00,2017-11-12,9,2017-11-12 09:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-12,1
24610,2017-11-12 10:00:00,2017-11-12,10,2017-11-12 10:00:00,GPM,210.0,sunset,Flow (GPM),2017-11-12,1
24611,2017-11-12 11:00:00,2017-11-12,11,2017-11-12 11:00:00,GPM,470.0,sunset,Flow (GPM),2017-11-12,1
24612,2017-11-12 12:00:00,2017-11-12,12,2017-11-12 12:00:00,GPM,180.0,sunset,Flow (GPM),2017-11-12,1
24613,2017-11-12 13:00:00,2017-11-12,13,2017-11-12 13:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-12,1
24614,2017-11-12 14:00:00,2017-11-12,14,2017-11-12 14:00:00,GPM,80.0,sunset,Flow (GPM),2017-11-12,1
24615,2017-11-12 15:00:00,2017-11-12,15,2017-11-12 15:00:00,GPM,160.0,sunset,Flow (GPM),2017-11-12,1
24616,2017-11-12 16:00:00,2017-11-13,16,2017-11-12 16:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2017-11-12,1
24617,2017-11-12 17:00:00,2017-11-13,17,2017-11-12 17:00:00,GPM,90.05000000000001,sunset,Flow (GPM),2017-11-12,1
24618,2017-11-12 18:00:00,2017-11-13,18,2017-11-12 18:00:00,GPM,100.0,sunset,Flow (GPM),2017-11-12,1
24619,2017-11-12 19:00:00,2017-11-13,19,2017-11-12 19:00:00,GPM,40.0,sunset,Flow (GPM),2017-11-12,1
24620,2017-11-12 20:00:00,2017-11-13,20,2017-11-12 20:00:00,GPM,30.0,sunset,Flow (GPM),2017-11-12,1
24621,2017-11-12 21:00:00,2017-11-13,21,2017-11-12 21:00:00,GPM,70.0,sunset,Flow (GPM),2017-11-12,1
24622,2017-11-12 22:00:00,2017-11-13,22,2017-11-12 22:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-12,1
24623,2017-11-12 23:00:00,2017-11-13,23,2017-11-12 23:00:00,GPM,40.0,sunset,Flow (GPM),2017-11-12,1
24624,2017-11-13 00:00:00,2017-11-13,0,2017-11-13 00:00:00,GPM,40.0,sunset,Flow (GPM),2017-11-13,1
24625,2017-11-13 01:00:00,2017-11-13,1,2017-11-13 01:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-13,1
24626,2017-11-13 02:00:00,2017-11-13,2,2017-11-13 02:00:00,GPM,0.0,sunset,Flow (GPM),2017-11-13,1
24627,2017-11-13 03:00:00,2017-11-13,3,2017-11-13 03:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-13,1
24628,2017-11-13 04:00:00,2017-11-13,4,2017-11-13 04:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-13,1
24629,2017-11-13 05:00:00,2017-11-13,5,2017-11-13 05:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-13,1
24630,2017-11-13 06:00:00,2017-11-13,6,2017-11-13 06:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2017-11-13,1
24631,2017-11-13 07:00:00,2017-11-13,7,2017-11-13 07:00:00,GPM,230.0,sunset,Flow (GPM),2017-11-13,1
24632,2017-11-13 08:00:00,2017-11-13,8,2017-11-13 08:00:00,GPM,180.0,sunset,Flow (GPM),2017-11-13,1
24633,2017-11-13 09:00:00,2017-11-13,9,2017-11-13 09:00:00,GPM,180.0,sunset,Flow (GPM),2017-11-13,1
24634,2017-11-13 10:00:00,2017-11-13,10,2017-11-13 10:00:00,GPM,50.050000000000004,sunset,Flow (GPM),2017-11-13,1
24635,2017-11-13 11:00:00,2017-11-13,11,2017-11-13 11:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-13,1
24636,2017-11-13 12:00:00,2017-11-13,12,2017-11-13 12:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-13,1
24637,2017-11-13 13:00:00,2017-11-13,13,2017-11-13 13:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-13,1
24638,2017-11-13 14:00:00,2017-11-13,14,2017-11-13 14:00:00,GPM,40.0,sunset,Flow (GPM),2017-11-13,1
24639,2017-11-13 15:00:00,2017-11-13,15,2017-11-13 15:00:00,GPM,40.0,sunset,Flow (GPM),2017-11-13,1
24640,2017-11-13 16:00:00,2017-11-14,16,2017-11-13 16:00:00,GPM,30.0,sunset,Flow (GPM),2017-11-13,1
24641,2017-11-13 17:00:00,2017-11-14,17,2017-11-13 17:00:00,GPM,130.00000000000003,sunset,Flow (GPM),2017-11-13,1
24642,2017-11-13 18:00:00,2017-11-14,18,2017-11-13 18:00:00,GPM,50.05,sunset,Flow (GPM),2017-11-13,1
24643,2017-11-13 19:00:00,2017-11-14,19,2017-11-13 19:00:00,GPM,100.0,sunset,Flow (GPM),2017-11-13,1
24644,2017-11-13 20:00:00,2017-11-14,20,2017-11-13 20:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-13,1
24645,2017-11-13 21:00:00,2017-11-14,21,2017-11-13 21:00:00,GPM,250.00000000000003,sunset,Flow (GPM),2017-11-13,1
24646,2017-11-13 22:00:00,2017-11-14,22,2017-11-13 22:00:00,GPM,260.0,sunset,Flow (GPM),2017-11-13,1
24647,2017-11-13 23:00:00,2017-11-14,23,2017-11-13 23:00:00,GPM,30.0,sunset,Flow (GPM),2017-11-13,1
24648,2017-11-14 00:00:00,2017-11-14,0,2017-11-14 00:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-14,1
24649,2017-11-14 01:00:00,2017-11-14,1,2017-11-14 01:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-14,1
24650,2017-11-14 02:00:00,2017-11-14,2,2017-11-14 02:00:00,GPM,30.0,sunset,Flow (GPM),2017-11-14,1
24651,2017-11-14 03:00:00,2017-11-14,3,2017-11-14 03:00:00,GPM,0.0,sunset,Flow (GPM),2017-11-14,1
24652,2017-11-14 04:00:00,2017-11-14,4,2017-11-14 04:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-14,1
24653,2017-11-14 05:00:00,2017-11-14,5,2017-11-14 05:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-14,1
24654,2017-11-14 06:00:00,2017-11-14,6,2017-11-14 06:00:00,GPM,99.95000000000002,sunset,Flow (GPM),2017-11-14,1
24655,2017-11-14 07:00:00,2017-11-14,7,2017-11-14 07:00:00,GPM,300.1,sunset,Flow (GPM),2017-11-14,1
24656,2017-11-14 08:00:00,2017-11-14,8,2017-11-14 08:00:00,GPM,170.0,sunset,Flow (GPM),2017-11-14,1
24657,2017-11-14 09:00:00,2017-11-14,9,2017-11-14 09:00:00,GPM,70.0,sunset,Flow (GPM),2017-11-14,1
24658,2017-11-14 10:00:00,2017-11-14,10,2017-11-14 10:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-14,1
24659,2017-11-14 11:00:00,2017-11-14,11,2017-11-14 11:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-14,1
24660,2017-11-14 12:00:00,2017-11-14,12,2017-11-14 12:00:00,GPM,30.0,sunset,Flow (GPM),2017-11-14,1
24661,2017-11-14 13:00:00,2017-11-14,13,2017-11-14 13:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-14,1
24662,2017-11-14 14:00:00,2017-11-14,14,2017-11-14 14:00:00,GPM,40.00000000000001,sunset,Flow (GPM),2017-11-14,1
24663,2017-11-14 15:00:00,2017-11-14,15,2017-11-14 15:00:00,GPM,250.00000000000003,sunset,Flow (GPM),2017-11-14,1
24664,2017-11-14 16:00:00,2017-11-15,16,2017-11-14 16:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-14,1
24665,2017-11-14 17:00:00,2017-11-15,17,2017-11-14 17:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-14,1
24666,2017-11-14 18:00:00,2017-11-15,18,2017-11-14 18:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2017-11-14,1
24667,2017-11-14 19:00:00,2017-11-15,19,2017-11-14 19:00:00,GPM,160.00000000000003,sunset,Flow (GPM),2017-11-14,1
24668,2017-11-14 20:00:00,2017-11-15,20,2017-11-14 20:00:00,GPM,100.15,sunset,Flow (GPM),2017-11-14,1
24669,2017-11-14 21:00:00,2017-11-15,21,2017-11-14 21:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2017-11-14,1
24670,2017-11-14 22:00:00,2017-11-15,22,2017-11-14 22:00:00,GPM,70.0,sunset,Flow (GPM),2017-11-14,1
24671,2017-11-14 23:00:00,2017-11-15,23,2017-11-14 23:00:00,GPM,40.0,sunset,Flow (GPM),2017-11-14,1
24672,2017-11-15 00:00:00,2017-11-15,0,2017-11-15 00:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-15,1
24673,2017-11-15 01:00:00,2017-11-15,1,2017-11-15 01:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-15,1
24674,2017-11-15 02:00:00,2017-11-15,2,2017-11-15 02:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-15,1
24675,2017-11-15 03:00:00,2017-11-15,3,2017-11-15 03:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-15,1
24676,2017-11-15 04:00:00,2017-11-15,4,2017-11-15 04:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-15,1
24677,2017-11-15 05:00:00,2017-11-15,5,2017-11-15 05:00:00,GPM,0.0,sunset,Flow (GPM),2017-11-15,1
24678,2017-11-15 06:00:00,2017-11-15,6,2017-11-15 06:00:00,GPM,150.0,sunset,Flow (GPM),2017-11-15,1
24679,2017-11-15 07:00:00,2017-11-15,7,2017-11-15 07:00:00,GPM,250.00000000000003,sunset,Flow (GPM),2017-11-15,1
24680,2017-11-15 08:00:00,2017-11-15,8,2017-11-15 08:00:00,GPM,250.00000000000003,sunset,Flow (GPM),2017-11-15,1
24681,2017-11-15 09:00:00,2017-11-15,9,2017-11-15 09:00:00,GPM,130.00000000000003,sunset,Flow (GPM),2017-11-15,1
24682,2017-11-15 10:00:00,2017-11-15,10,2017-11-15 10:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-15,1
24683,2017-11-15 11:00:00,2017-11-15,11,2017-11-15 11:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-15,1
24684,2017-11-15 12:00:00,2017-11-15,12,2017-11-15 12:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-15,1
24685,2017-11-15 13:00:00,2017-11-15,13,2017-11-15 13:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-15,1
24686,2017-11-15 14:00:00,2017-11-15,14,2017-11-15 14:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-15,1
24687,2017-11-15 15:00:00,2017-11-15,15,2017-11-15 15:00:00,GPM,30.0,sunset,Flow (GPM),2017-11-15,1
24688,2017-11-15 16:00:00,2017-11-16,16,2017-11-15 16:00:00,GPM,30.0,sunset,Flow (GPM),2017-11-15,1
24689,2017-11-15 17:00:00,2017-11-16,17,2017-11-15 17:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2017-11-15,1
24690,2017-11-15 18:00:00,2017-11-16,18,2017-11-15 18:00:00,GPM,70.0,sunset,Flow (GPM),2017-11-15,1
24691,2017-11-15 19:00:00,2017-11-16,19,2017-11-15 19:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-15,1
24692,2017-11-15 20:00:00,2017-11-16,20,2017-11-15 20:00:00,GPM,220.00000000000003,sunset,Flow (GPM),2017-11-15,1
24693,2017-11-15 21:00:00,2017-11-16,21,2017-11-15 21:00:00,GPM,200.0,sunset,Flow (GPM),2017-11-15,1
24694,2017-11-15 22:00:00,2017-11-16,22,2017-11-15 22:00:00,GPM,100.0,sunset,Flow (GPM),2017-11-15,1
24695,2017-11-15 23:00:00,2017-11-16,23,2017-11-15 23:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-15,1
24696,2017-11-16 00:00:00,2017-11-16,0,2017-11-16 00:00:00,GPM,40.00000000000001,sunset,Flow (GPM),2017-11-16,1
24697,2017-11-16 01:00:00,2017-11-16,1,2017-11-16 01:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-16,1
24698,2017-11-16 02:00:00,2017-11-16,2,2017-11-16 02:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-16,1
24699,2017-11-16 03:00:00,2017-11-16,3,2017-11-16 03:00:00,GPM,0.0,sunset,Flow (GPM),2017-11-16,1
24700,2017-11-16 04:00:00,2017-11-16,4,2017-11-16 04:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-16,1
24701,2017-11-16 05:00:00,2017-11-16,5,2017-11-16 05:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-16,1
24702,2017-11-16 06:00:00,2017-11-16,6,2017-11-16 06:00:00,GPM,140.0,sunset,Flow (GPM),2017-11-16,1
24703,2017-11-16 07:00:00,2017-11-16,7,2017-11-16 07:00:00,GPM,150.0,sunset,Flow (GPM),2017-11-16,1
24704,2017-11-16 08:00:00,2017-11-16,8,2017-11-16 08:00:00,GPM,140.0,sunset,Flow (GPM),2017-11-16,1
24705,2017-11-16 09:00:00,2017-11-16,9,2017-11-16 09:00:00,GPM,190.2,sunset,Flow (GPM),2017-11-16,1
24706,2017-11-16 10:00:00,2017-11-16,10,2017-11-16 10:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-16,1
24707,2017-11-16 11:00:00,2017-11-16,11,2017-11-16 11:00:00,GPM,80.0,sunset,Flow (GPM),2017-11-16,1
24708,2017-11-16 12:00:00,2017-11-16,12,2017-11-16 12:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-16,1
24709,2017-11-16 13:00:00,2017-11-16,13,2017-11-16 13:00:00,GPM,40.0,sunset,Flow (GPM),2017-11-16,1
24710,2017-11-16 14:00:00,2017-11-16,14,2017-11-16 14:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-16,1
24711,2017-11-16 15:00:00,2017-11-16,15,2017-11-16 15:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-16,1
24712,2017-11-16 16:00:00,2017-11-17,16,2017-11-16 16:00:00,GPM,100.0,sunset,Flow (GPM),2017-11-16,1
24713,2017-11-16 17:00:00,2017-11-17,17,2017-11-16 17:00:00,GPM,219.85,sunset,Flow (GPM),2017-11-16,1
24714,2017-11-16 18:00:00,2017-11-17,18,2017-11-16 18:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-16,1
24715,2017-11-16 19:00:00,2017-11-17,19,2017-11-16 19:00:00,GPM,40.0,sunset,Flow (GPM),2017-11-16,1
24716,2017-11-16 20:00:00,2017-11-17,20,2017-11-16 20:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2017-11-16,1
24717,2017-11-16 21:00:00,2017-11-17,21,2017-11-16 21:00:00,GPM,70.0,sunset,Flow (GPM),2017-11-16,1
24718,2017-11-16 22:00:00,2017-11-17,22,2017-11-16 22:00:00,GPM,150.0,sunset,Flow (GPM),2017-11-16,1
24719,2017-11-16 23:00:00,2017-11-17,23,2017-11-16 23:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2017-11-16,1
24720,2017-11-17 00:00:00,2017-11-17,0,2017-11-17 00:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-17,1
24721,2017-11-17 01:00:00,2017-11-17,1,2017-11-17 01:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-17,1
24722,2017-11-17 02:00:00,2017-11-17,2,2017-11-17 02:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-17,1
24723,2017-11-17 03:00:00,2017-11-17,3,2017-11-17 03:00:00,GPM,0.0,sunset,Flow (GPM),2017-11-17,1
24724,2017-11-17 04:00:00,2017-11-17,4,2017-11-17 04:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-17,1
24725,2017-11-17 05:00:00,2017-11-17,5,2017-11-17 05:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-17,1
24726,2017-11-17 06:00:00,2017-11-17,6,2017-11-17 06:00:00,GPM,100.0,sunset,Flow (GPM),2017-11-17,1
24727,2017-11-17 07:00:00,2017-11-17,7,2017-11-17 07:00:00,GPM,260.0,sunset,Flow (GPM),2017-11-17,1
24728,2017-11-17 08:00:00,2017-11-17,8,2017-11-17 08:00:00,GPM,160.00000000000003,sunset,Flow (GPM),2017-11-17,1
24729,2017-11-17 09:00:00,2017-11-17,9,2017-11-17 09:00:00,GPM,190.0,sunset,Flow (GPM),2017-11-17,1
24730,2017-11-17 10:00:00,2017-11-17,10,2017-11-17 10:00:00,GPM,30.0,sunset,Flow (GPM),2017-11-17,1
24731,2017-11-17 11:00:00,2017-11-17,11,2017-11-17 11:00:00,GPM,40.0,sunset,Flow (GPM),2017-11-17,1
24732,2017-11-17 12:00:00,2017-11-17,12,2017-11-17 12:00:00,GPM,40.0,sunset,Flow (GPM),2017-11-17,1
24733,2017-11-17 13:00:00,2017-11-17,13,2017-11-17 13:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-17,1
24734,2017-11-17 14:00:00,2017-11-17,14,2017-11-17 14:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-17,1
24735,2017-11-17 15:00:00,2017-11-17,15,2017-11-17 15:00:00,GPM,30.0,sunset,Flow (GPM),2017-11-17,1
24736,2017-11-17 16:00:00,2017-11-18,16,2017-11-17 16:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-17,1
24737,2017-11-17 17:00:00,2017-11-18,17,2017-11-17 17:00:00,GPM,89.95,sunset,Flow (GPM),2017-11-17,1
24738,2017-11-17 18:00:00,2017-11-18,18,2017-11-17 18:00:00,GPM,230.1,sunset,Flow (GPM),2017-11-17,1
24739,2017-11-17 19:00:00,2017-11-18,19,2017-11-17 19:00:00,GPM,40.0,sunset,Flow (GPM),2017-11-17,1
24740,2017-11-17 20:00:00,2017-11-18,20,2017-11-17 20:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-17,1
24741,2017-11-17 21:00:00,2017-11-18,21,2017-11-17 21:00:00,GPM,120.0,sunset,Flow (GPM),2017-11-17,1
24742,2017-11-17 22:00:00,2017-11-18,22,2017-11-17 22:00:00,GPM,19.950000000000003,sunset,Flow (GPM),2017-11-17,1
24743,2017-11-17 23:00:00,2017-11-18,23,2017-11-17 23:00:00,GPM,70.0,sunset,Flow (GPM),2017-11-17,1
24744,2017-11-18 00:00:00,2017-11-18,0,2017-11-18 00:00:00,GPM,30.0,sunset,Flow (GPM),2017-11-18,1
24745,2017-11-18 01:00:00,2017-11-18,1,2017-11-18 01:00:00,GPM,40.0,sunset,Flow (GPM),2017-11-18,1
24746,2017-11-18 02:00:00,2017-11-18,2,2017-11-18 02:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-18,1
24747,2017-11-18 03:00:00,2017-11-18,3,2017-11-18 03:00:00,GPM,0.0,sunset,Flow (GPM),2017-11-18,1
24748,2017-11-18 04:00:00,2017-11-18,4,2017-11-18 04:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-18,1
24749,2017-11-18 05:00:00,2017-11-18,5,2017-11-18 05:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-18,1
24750,2017-11-18 06:00:00,2017-11-18,6,2017-11-18 06:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-18,1
24751,2017-11-18 07:00:00,2017-11-18,7,2017-11-18 07:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-18,1
24752,2017-11-18 08:00:00,2017-11-18,8,2017-11-18 08:00:00,GPM,90.0,sunset,Flow (GPM),2017-11-18,1
24753,2017-11-18 09:00:00,2017-11-18,9,2017-11-18 09:00:00,GPM,90.00000000000001,sunset,Flow (GPM),2017-11-18,1
24754,2017-11-18 10:00:00,2017-11-18,10,2017-11-18 10:00:00,GPM,160.00000000000003,sunset,Flow (GPM),2017-11-18,1
24755,2017-11-18 11:00:00,2017-11-18,11,2017-11-18 11:00:00,GPM,210.05,sunset,Flow (GPM),2017-11-18,1
24756,2017-11-18 12:00:00,2017-11-18,12,2017-11-18 12:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2017-11-18,1
24757,2017-11-18 13:00:00,2017-11-18,13,2017-11-18 13:00:00,GPM,70.0,sunset,Flow (GPM),2017-11-18,1
24758,2017-11-18 14:00:00,2017-11-18,14,2017-11-18 14:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-18,1
24759,2017-11-18 15:00:00,2017-11-18,15,2017-11-18 15:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2017-11-18,1
24760,2017-11-18 16:00:00,2017-11-19,16,2017-11-18 16:00:00,GPM,90.0,sunset,Flow (GPM),2017-11-18,1
24761,2017-11-18 17:00:00,2017-11-19,17,2017-11-18 17:00:00,GPM,70.0,sunset,Flow (GPM),2017-11-18,1
24762,2017-11-18 18:00:00,2017-11-19,18,2017-11-18 18:00:00,GPM,120.0,sunset,Flow (GPM),2017-11-18,1
24763,2017-11-18 19:00:00,2017-11-19,19,2017-11-18 19:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2017-11-18,1
24764,2017-11-18 20:00:00,2017-11-19,20,2017-11-18 20:00:00,GPM,90.0,sunset,Flow (GPM),2017-11-18,1
24765,2017-11-18 21:00:00,2017-11-19,21,2017-11-18 21:00:00,GPM,80.00000000000001,sunset,Flow (GPM),2017-11-18,1
24766,2017-11-18 22:00:00,2017-11-19,22,2017-11-18 22:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-18,1
24767,2017-11-18 23:00:00,2017-11-19,23,2017-11-18 23:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-18,1
24768,2017-11-19 00:00:00,2017-11-19,0,2017-11-19 00:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-19,1
24769,2017-11-19 01:00:00,2017-11-19,1,2017-11-19 01:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-19,1
24770,2017-11-19 02:00:00,2017-11-19,2,2017-11-19 02:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-19,1
24771,2017-11-19 03:00:00,2017-11-19,3,2017-11-19 03:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-19,1
24772,2017-11-19 04:00:00,2017-11-19,4,2017-11-19 04:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-19,1
24773,2017-11-19 05:00:00,2017-11-19,5,2017-11-19 05:00:00,GPM,0.0,sunset,Flow (GPM),2017-11-19,1
24774,2017-11-19 06:00:00,2017-11-19,6,2017-11-19 06:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-19,1
24775,2017-11-19 07:00:00,2017-11-19,7,2017-11-19 07:00:00,GPM,20.05,sunset,Flow (GPM),2017-11-19,1
24776,2017-11-19 08:00:00,2017-11-19,8,2017-11-19 08:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-19,1
24777,2017-11-19 09:00:00,2017-11-19,9,2017-11-19 09:00:00,GPM,110.05,sunset,Flow (GPM),2017-11-19,1
24778,2017-11-19 10:00:00,2017-11-19,10,2017-11-19 10:00:00,GPM,270.05,sunset,Flow (GPM),2017-11-19,1
24779,2017-11-19 11:00:00,2017-11-19,11,2017-11-19 11:00:00,GPM,90.0,sunset,Flow (GPM),2017-11-19,1
24780,2017-11-19 12:00:00,2017-11-19,12,2017-11-19 12:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-19,1
24781,2017-11-19 13:00:00,2017-11-19,13,2017-11-19 13:00:00,GPM,159.95000000000002,sunset,Flow (GPM),2017-11-19,1
24782,2017-11-19 14:00:00,2017-11-19,14,2017-11-19 14:00:00,GPM,110.05,sunset,Flow (GPM),2017-11-19,1
24783,2017-11-19 15:00:00,2017-11-19,15,2017-11-19 15:00:00,GPM,50.050000000000004,sunset,Flow (GPM),2017-11-19,1
24784,2017-11-19 16:00:00,2017-11-20,16,2017-11-19 16:00:00,GPM,170.0,sunset,Flow (GPM),2017-11-19,1
24785,2017-11-19 17:00:00,2017-11-20,17,2017-11-19 17:00:00,GPM,210.0,sunset,Flow (GPM),2017-11-19,1
24786,2017-11-19 18:00:00,2017-11-20,18,2017-11-19 18:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-19,1
24787,2017-11-19 19:00:00,2017-11-20,19,2017-11-19 19:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-19,1
24788,2017-11-19 20:00:00,2017-11-20,20,2017-11-19 20:00:00,GPM,110.0,sunset,Flow (GPM),2017-11-19,1
24789,2017-11-19 21:00:00,2017-11-20,21,2017-11-19 21:00:00,GPM,120.0,sunset,Flow (GPM),2017-11-19,1
24790,2017-11-19 22:00:00,2017-11-20,22,2017-11-19 22:00:00,GPM,90.0,sunset,Flow (GPM),2017-11-19,1
24791,2017-11-19 23:00:00,2017-11-20,23,2017-11-19 23:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-19,1
24792,2017-11-20 00:00:00,2017-11-20,0,2017-11-20 00:00:00,GPM,70.0,sunset,Flow (GPM),2017-11-20,1
24793,2017-11-20 01:00:00,2017-11-20,1,2017-11-20 01:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-20,1
24794,2017-11-20 02:00:00,2017-11-20,2,2017-11-20 02:00:00,GPM,0.0,sunset,Flow (GPM),2017-11-20,1
24795,2017-11-20 03:00:00,2017-11-20,3,2017-11-20 03:00:00,GPM,10.0,sunset,Flow (GPM),2017-11-20,1
24796,2017-11-20 04:00:00,2017-11-20,4,2017-11-20 04:00:00,GPM,0.0,sunset,Flow (GPM),2017-11-20,1
24797,2017-11-20 05:00:00,2017-11-20,5,2017-11-20 05:00:00,GPM,60.0,sunset,Flow (GPM),2017-11-20,1
24798,2017-11-20 06:00:00,2017-11-20,6,2017-11-20 06:00:00,GPM,70.0,sunset,Flow (GPM),2017-11-20,1
24799,2017-11-20 07:00:00,2017-11-20,7,2017-11-20 07:00:00,GPM,140.0,sunset,Flow (GPM),2017-11-20,1
24800,2017-11-20 08:00:00,2017-11-20,8,2017-11-20 08:00:00,GPM,180.0,sunset,Flow (GPM),2017-11-20,1
24801,2017-11-20 09:00:00,2017-11-20,9,2017-11-20 09:00:00,GPM,160.00000000000003,sunset,Flow (GPM),2017-11-20,1
24802,2017-11-20 10:00:00,2017-11-20,10,2017-11-20 10:00:00,GPM,70.0,sunset,Flow (GPM),2017-11-20,1
24803,2017-11-20 11:00:00,2017-11-20,11,2017-11-20 11:00:00,GPM,50.0,sunset,Flow (GPM),2017-11-20,1
24804,2017-11-20 12:00:00,2017-11-20,12,2017-11-20 12:00:00,GPM,160.00000000000003,sunset,Flow (GPM),2017-11-20,1
24805,2017-11-20 13:00:00,2017-11-20,13,2017-11-20 13:00:00,GPM,90.0,sunset,Flow (GPM),2017-11-20,1
24806,2017-11-20 14:00:00,2017-11-20,14,2017-11-20 14:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-20,1
24807,2017-11-20 15:00:00,2017-11-20,15,2017-11-20 15:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-20,1
24808,2017-11-20 16:00:00,2017-11-21,16,2017-11-20 16:00:00,GPM,20.0,sunset,Flow (GPM),2017-11-20,1
24809,2017-11-20 17:00:00,2017-11-21,17,2017-11-20 17:00:00,GPM,70.0,sunset,Flow (GPM),2017-11-20,1
24810,2017-11-20 18:00:00,2017-11-21,18,2017-11-20 18:00:00,GPM,110.00000000000001,sunset,Flow (GPM),2017-11-20,1
24811,2017-11-20 19:00:00,2017-11-21,19,2017-11-20 19:00:00,GPM,160.00000000000003,sunset,Flow (GPM),2017-11-20,1
24812,2017-11-20 20:00:00,2017-11-21,20,2017-11-20 20:00:00,GPM,69.95,sunset,Flow (GPM),2017-11-20,1
